EVENT_NAME,BOUT,RED_CORNER,BLUE_CORNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,TOTAL_TIME_SEC,TIME_FORMAT,REFEREE,DETAILS,EVENT_DATE,LOCATION,URL
"UFC 287: Pereira vs. Adesanya 2","Jaqueline Amorim  vs. Sam Hughes","Jaqueline Amorim","Sam Hughes",blue,"Women's Strawweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Andrew Glenn","Eliseo Rodriguez 28 - 29.Sal D'amato 28 - 29.Eric Colon 28 - 29.",2023-04-08,"Miami, Florida, USA","http://ufcstats.com/fight-details/355a2f4090c0ca31"
"UFC Fight Night: Vera vs. Sandhagen","Marlon Vera  vs. Cory Sandhagen","Marlon Vera","Cory Sandhagen",blue,"Bantamweight Bout","Decision - Split",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Dan Miragliotta","Joel Ojeda 48 - 47.Sal D'amato 45 - 50.Chris Lee 46 - 49.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/33fa6793a7f984ac"
"UFC Fight Night: Vera vs. Sandhagen","Holly Holm  vs. Yana Santos","Holly Holm","Yana Santos",red,"Women's Bantamweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jacob Montalvo","Chris Lee 26 - 30.Sal D'amato 27 - 30.Jason Herzog 27 - 30.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/1c2d0db1c9eed052"
"UFC Fight Night: Vera vs. Sandhagen","Nate Landwehr  vs. Austin Lingo","Nate Landwehr","Austin Lingo",red,"Featherweight Bout",Submission,2,04:11:00.000,551,"3 Rnd (5-5-5)","Jason Herzog","Rear Naked Choke",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/bce8ece2ff26b4d4"
"UFC Fight Night: Vera vs. Sandhagen","Andrea Lee  vs. Maycee Barber","Andrea Lee","Maycee Barber",blue,"Women's Flyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Chris Lee 29 - 28.Frank Collazo 28 - 29.Dan Miragliotta 27 - 30.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/9433730f95d52fc8"
"UFC Fight Night: Vera vs. Sandhagen","Chidi Njokuani  vs. Albert Duraev","Chidi Njokuani","Albert Duraev",blue,"Middleweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Chris Lee 29 - 28.Sal D'amato 28 - 29.Dan Miragliotta 28 - 29.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/2f382615155e32b9"
"UFC Fight Night: Vera vs. Sandhagen","Daniel Pineda  vs. Tucker Lutz","Daniel Pineda","Tucker Lutz",red,"Featherweight Bout",Submission,2,02:50:00.000,470,"3 Rnd (5-5-5)","Jason Herzog","Guillotine Choke After Drop to Half Guard",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/c6cc6ae23cbf8a27"
"UFC Fight Night: Vera vs. Sandhagen","Steven Peterson  vs. Lucas Alexander","Steven Peterson","Lucas Alexander",blue,"Featherweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jacob Montalvo","Gino Garcia 27 - 30.Sal D'amato 27 - 30.Joel Ojeda 27 - 30.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/b9e037a45f8850fb"
"UFC Fight Night: Vera vs. Sandhagen","Trevin Giles  vs. Preston Parsons","Trevin Giles","Preston Parsons",red,"Welterweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Gino Garcia 28 - 29.Sal D'amato 29 - 28.Jacob Montalvo 28 - 29.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/07e39fd5f4f23270"
"UFC Fight Night: Vera vs. Sandhagen","CJ Vergara  vs. Daniel Lacerda","CJ Vergara","Daniel Lacerda",red,"Flyweight Bout",KO/TKO,2,04:04:00.000,544,"3 Rnd (5-5-5)","Jason Herzog","Elbows to Head On Ground",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/16bd47ba50891833"
"UFC Fight Night: Vera vs. Sandhagen","Victor Altamirano  vs. Vinicius Salvador","Victor Altamirano","Vinicius Salvador",red,"Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Gino Garcia 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.",2023-03-25,"San Antonio, Texas, USA","http://ufcstats.com/fight-details/6f6fec9c78244174"
"UFC 286: Edwards vs. Usman 3","Leon Edwards  vs. Kamaru Usman","Leon Edwards","Kamaru Usman",red,"UFC Welterweight Title Bout","Decision - Majority",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","Ben Cartlidge 46 - 48.Chris Lee 46 - 48.David Lethaby 47 - 47.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/c483ac06b1e33c3b"
"UFC 286: Edwards vs. Usman 3","Justin Gaethje  vs. Rafael Fiziev","Justin Gaethje","Rafael Fiziev",red,"Lightweight Bout","Decision - Majority",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marc Goddard","Mark Collett 28 - 29.Clemens Werner 28 - 29.Paul Sutherland 28 - 28.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/90a83875e1d11238"
"UFC 286: Edwards vs. Usman 3","Gunnar Nelson  vs. Bryan Barberena","Gunnar Nelson","Bryan Barberena",red,"Welterweight Bout",Submission,1,04:51:00.000,291,"3 Rnd (5-5-5)","Rich Mitchell","Armbar From Mount",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/019b4d006800504b"
"UFC 286: Edwards vs. Usman 3","Jennifer Maia  vs. Casey O'Neill","Jennifer Maia","Casey O'Neill",red,"Women's Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Vito Paolillo 27 - 30.Chris Lee 28 - 29.David Lethaby 28 - 29.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/dd9cbf6d6284de26"
"UFC 286: Edwards vs. Usman 3","Marvin Vettori  vs. Roman Dolidze","Marvin Vettori","Roman Dolidze",red,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marc Goddard","Ben Cartlidge 28 - 29.David Lethaby 28 - 29.Paul Sutherland 27 - 30.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/5e9c027fb24efc2b"
"UFC 286: Edwards vs. Usman 3","Jack Shore  vs. Makwan Amirkhani","Jack Shore","Makwan Amirkhani",red,"Featherweight Bout",Submission,2,04:27:00.000,567,"3 Rnd (5-5-5)","Rich Mitchell","Rear Naked Choke",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/13f5be7a2ea5577e"
"UFC 286: Edwards vs. Usman 3","Chris Duncan  vs. Omar Morales","Chris Duncan","Omar Morales",red,"Lightweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Lukasz Bosacki","Paul Sutherland 30 - 27.Ben Cartlidge 28 - 29.Vito Paolillo 28 - 29.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/cdaf65287d9a0ecb"
"UFC 286: Edwards vs. Usman 3","Sam Patterson  vs. Yanal Ashmouz","Sam Patterson","Yanal Ashmouz",blue,"Lightweight Bout",KO/TKO,1,01:15:00.000,75,"3 Rnd (5-5-5)","Marc Goddard","Punches to Head From Mount",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/9f8cf5ac0807d64e"
"UFC 286: Edwards vs. Usman 3","Muhammad Mokaev  vs. Jafel Filho","Muhammad Mokaev","Jafel Filho",red,"Flyweight Bout",Submission,3,04:32:00.000,872,"3 Rnd (5-5-5)","Herb Dean","Neck Crank From Back Control",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/f40ac11da3bd7f8e"
"UFC 286: Edwards vs. Usman 3","Lerone Murphy  vs. Gabriel Santos","Lerone Murphy","Gabriel Santos",red,"Featherweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Rich Mitchell","Vito Paolillo 28 - 29.Mark Collett 29 - 28.Clemens Werner 28 - 29.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/533984c3ff4b4858"
"UFC 286: Edwards vs. Usman 3","Christian Leroy Duncan  vs. Dusko Todorovic","Christian Leroy Duncan","Dusko Todorovic",red,"Middleweight Bout",KO/TKO,1,01:52:00.000,112,"3 Rnd (5-5-5)","Lukasz Bosacki",toInjury,2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/38094db8e3539cba"
"UFC 286: Edwards vs. Usman 3","Jake Hadley  vs. Malcolm Gordon","Jake Hadley","Malcolm Gordon",red,"Flyweight Bout",KO/TKO,1,01:01:00.000,61,"3 Rnd (5-5-5)","Marc Goddard","Punch to Body At Distance",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/6068385c48de6801"
"UFC 286: Edwards vs. Usman 3","Joanne Wood  vs. Luana Carolina","Joanne Wood","Luana Carolina",red,"Women's Flyweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","David Lethaby 27 - 30.Vito Paolillo 29 - 28.Ben Cartlidge 28 - 29.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/8a3e7085e8e5a6e9"
"UFC 286: Edwards vs. Usman 3","Jai Herbert  vs. Ludovit Klein","Jai Herbert","Ludovit Klein",draw,"Lightweight Bout","Decision - Majority",3,05:00:00.000,900,"3 Rnd (5-5-5)","Rich Mitchell","David Lethaby 27 - 29.Clemens Werner 28 - 28.Mark Collett 28 - 28.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/938c2c71b84e56ff"
"UFC 286: Edwards vs. Usman 3","Juliana Miller  vs. Veronica Hardy","Juliana Miller","Veronica Hardy",blue,"Women's Flyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Lukasz Bosacki","Chris Lee 27 - 30.Vito Paolillo 27 - 30.Paul Sutherland 27 - 30.",2023-03-18,"London, England, United Kingdom","http://ufcstats.com/fight-details/53d6d5ad08ac0694"
"UFC Fight Night: Yan vs. Dvalishvili","Petr Yan  vs. Merab Dvalishvili","Petr Yan","Merab Dvalishvili",blue,"Bantamweight Bout","Decision - Unanimous",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","Mike Bell 45 - 50.Sal D'amato 45 - 50.Junichiro Kamijo 45 - 50.",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/0ccd2593c88209e4"
"UFC Fight Night: Yan vs. Dvalishvili","Alexander Volkov  vs. Alexandr Romanov","Alexander Volkov","Alexandr Romanov",red,"Heavyweight Bout",KO/TKO,1,02:16:00.000,136,"3 Rnd (5-5-5)","Mark Smith","Punches to Head On Ground",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/3b561a154aa2bbb2"
"UFC Fight Night: Yan vs. Dvalishvili","Nikita Krylov  vs. Ryan Spann","Nikita Krylov","Ryan Spann",red,"Catch Weight Bout",Submission,1,03:38:00.000,218,"3 Rnd (5-5-5)","Herb Dean","Triangle Choke From Bottom Guard",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/d6945828f5fa7492"
"UFC Fight Night: Yan vs. Dvalishvili","Said Nurmagomedov  vs. Jonathan Martinez","Said Nurmagomedov","Jonathan Martinez",blue,"Bantamweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Keith Peterson","Mike Bell 28 - 29.Adalaide Byrd 28 - 29.Junichiro Kamijo 28 - 29.",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/b9539d5e379b3edc"
"UFC Fight Night: Yan vs. Dvalishvili","Mario Bautista  vs. Guido Cannetti","Mario Bautista","Guido Cannetti",red,"Bantamweight Bout",Submission,1,03:18:00.000,198,"3 Rnd (5-5-5)","Chris Tognoni","Rear Naked Choke",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/2c58a97f2fe6c985"
"UFC Fight Night: Yan vs. Dvalishvili","Vitor Petrino  vs. Anton Turkalj","Vitor Petrino","Anton Turkalj",red,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mark Smith","Bryan Miner 26 - 30.Eric Colon 27 - 30.Jacob Montalvo 27 - 30.",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/8d5b88e0ff253617"
"UFC Fight Night: Yan vs. Dvalishvili","Karl Williams  vs. Lukasz Brzeski","Karl Williams","Lukasz Brzeski",red,"Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Adalaide Byrd 26 - 30.Sal D'amato 26 - 30.Mike Bell 27 - 30.",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/e9c6bac0d1a5ec0f"
"UFC Fight Night: Yan vs. Dvalishvili","Raphael Assuncao  vs. Davey Grant","Raphael Assuncao","Davey Grant",blue,"Bantamweight Bout",Submission,3,04:43:00.000,883,"3 Rnd (5-5-5)","Keith Peterson","Inverted Triangle From Bottom Side Control",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/804c350ce714770f"
"UFC Fight Night: Yan vs. Dvalishvili","Sedriques Dumas  vs. Josh Fremd","Sedriques Dumas","Josh Fremd",blue,"Middleweight Bout",Submission,2,03:00:00.000,480,"3 Rnd (5-5-5)","Chris Tognoni","Guillotine Choke From Half Guard",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/3cf3771274a4f8b1"
"UFC Fight Night: Yan vs. Dvalishvili","Victor Henry  vs. Tony Gravely","Victor Henry","Tony Gravely",red,"Bantamweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mark Smith","Eric Colon 27 - 30.Sal D'amato 28 - 29.Rick Winter 29 - 28.",2023-03-11,"Las Vegas, Nevada, USA","http://ufcstats.com/fight-details/c4e4954beb59eca6"
