event,date,fighter,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Arjan Bhullar,1.50113722517058,48.5294117647059,2.0470053070508,68.0851063829787,2.0470053070508,75.0,,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Brad Tavares,3.19014426973578,42.8758169934641,2.48014264872751,57.5,1.09418058032096,31.9148936170213,77.027027027027,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Carlos Condit,4.0479161467432,38.8038277511962,2.57549288744697,56.8561872909699,0.524082855003743,50.0,32.0,0.748689792862491
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Cortney Casey,4.39451114922813,39.7579143389199,4.09605488850772,54.5142857142857,0.308747855917667,50.0,25.0,0.617495711835334
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Dan Moret,3.34261838440111,34.4827586206897,5.18105849582173,52.3076923076923,0.0,,0.0,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Dhiego Lima,2.53694581280788,47.906976744186,2.88177339901478,50.0,2.21674876847291,66.6666666666667,50.0,1.47783251231527
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Dustin Poirier,5.80412466475539,49.6912114014252,3.8509201886618,56.3522012578616,1.9975954869139,41.3793103448276,65.7142857142857,0.915564598168871
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Gilbert Burns,2.6813014504116,38.9078498293515,3.41042728341827,58.2132564841499,2.29321834574677,37.1428571428571,38.4615384615385,0.882007056056449
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Israel Adesanya,4.61538461538462,55.0505050505051,2.87932251235004,66.0,0.0,0.0,76.1904761904762,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,John Moraga,2.61575278326917,43.2404540763674,2.49713869524503,57.7167019027484,0.655498907501821,25.0,44.2622950819672,1.03006971178858
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Justin Gaethje,8.66949152542373,54.7351524879615,10.6779661016949,53.6934950385888,0.0,0.0,80.0,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Krzysztof Jotko,2.85951098217986,44.1176470588235,1.88976377952756,59.2857142857143,1.11893907998342,37.5,87.037037037037,0.124326564442603
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Lauren Mueller,3.86666666666667,37.1794871794872,4.53333333333333,66.9902912621359,2.0,100.0,75.0,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Luke Sanders,6.13050075872534,51.9280205655527,3.64188163884674,55.8823529411765,0.455235204855842,33.3333333333333,62.5,0.455235204855842
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Marvin Vettori,3.41085271317829,39.2857142857143,2.96124031007752,64.760147601476,1.62790697674419,43.75,73.6842105263158,0.930232558139535
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Matthew Lopez,2.70833333333333,52.1897810218978,3.35227272727273,56.7237163814181,3.125,57.8947368421053,63.6363636363636,1.42045454545455
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Michelle Waterson-Gomez,3.68257904525728,59.6385542168675,3.55238685678859,49.3368700265252,2.7898326100434,83.3333333333333,50.0,1.67389956602604
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Muslim Salikhov,1.99240986717268,46.6666666666667,1.42314990512334,63.2352941176471,0.0,0.0,62.5,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Patrick Williams,4.11552346570397,51.5837104072398,4.11552346570397,52.3012552301255,2.70758122743682,41.6666666666667,100.0,0.541516245487365
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Ricky Rainey,2.06521739130435,43.1818181818182,2.71739130434783,47.9166666666667,0.0,0.0,100.0,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Shana Dobson,4.45739257101238,33.8870431893688,4.06409322651129,63.953488372093,0.655498907501821,25.0,0.0,0.0
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Tim Boetsch,2.94448116325182,51.3840830449827,2.86021150033047,56.6816816816817,1.56146728354263,35.5932203389831,57.6923076923077,0.817911434236616
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Wilson Reis,1.82352190014047,29.8994974874372,2.98812412207892,55.6818181818182,4.94189758651513,43.8775510204082,47.3684210526316,0.574639254245946
UFC Fight Night: Poirier vs. Gaethje,2018-04-14,Yushin Okami,2.12087139845397,39.358372456964,2.08713984539705,62.6415094339623,2.08713984539705,45.8333333333333,84.6153846153846,0.569219957835559
UFC 223: Khabib vs. Iaquinta,2018-04-07,Al Iaquinta,4.2758433816556,40.0914634146342,4.04010296707763,62.3769871309614,0.975477577564016,28.5714285714286,77.0833333333333,0.365804091586506
UFC 223: Khabib vs. Iaquinta,2018-04-07,Ashlee Evans-Smith,4.96951219512195,37.3424971363116,3.70426829268293,61.244019138756,1.14329268292683,27.7777777777778,66.6666666666667,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Bec Rawlings,4.47690485590209,42.8086070215176,5.66127121989736,57.3214285714286,0.710619818397158,40.0,68.421052631579,0.355309909198579
UFC 223: Khabib vs. Iaquinta,2018-04-07,Calvin Kattar,4.95888157894737,40.6882591093117,6.85855263157895,53.1986531986532,0.740131578947369,33.3333333333333,100.0,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Chris Gruetzemacher,7.11785297549592,58.8803088803089,5.08751458576429,56.5737051792829,0.0,,62.5,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Devin Clark,3.34578901983329,57.910447761194,2.81115263006611,41.5770609318996,3.36303535498707,48.1481481481482,80.0,0.258695027306697
UFC 223: Khabib vs. Iaquinta,2018-04-07,Evan Dunham,5.45537202606455,39.5126769838657,3.55963024700712,61.8048780487805,1.84118805879679,32.9268292682927,80.5555555555556,1.0228822548871
UFC 223: Khabib vs. Iaquinta,2018-04-07,Felice Herrig,3.73824451410658,35.0220264317181,4.85501567398119,52.6918671248568,1.23432601880878,31.8181818181818,69.2307692307692,1.05799373040752
UFC 223: Khabib vs. Iaquinta,2018-04-07,Joanna Jedrzejczyk,6.63181067694001,48.5300040273862,2.71326362135388,67.1552298467688,0.165107319757843,66.6666666666667,80.8988764044944,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Joe Lauzon,2.74274905422446,38.9523169912693,5.39092055485498,54.7079856972586,2.34079445145019,45.2054794520548,54.7619047619048,2.05706179066835
UFC 223: Khabib vs. Iaquinta,2018-04-07,Karolina Kowalkiewicz,5.6380397865114,38.476821192053,4.89082969432314,57.1428571428571,0.145560407569141,14.2857142857143,87.1794871794872,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Khabib Nurmagomedov,4.34171597633136,48.7541528239203,1.54585798816568,70.354609929078,5.43639053254438,44.954128440367,84.6153846153846,0.554733727810651
UFC 223: Khabib vs. Iaquinta,2018-04-07,Kyle Bochniak,2.56,31.0177705977383,4.30666666666667,60.609756097561,1.0,20.0,62.7906976744186,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Mike Rodriguez,2.66666666666667,60.6060606060606,3.33333333333333,21.875,0.0,,36.3636363636364,0.0
UFC 223: Khabib vs. Iaquinta,2018-04-07,Olivier Aubin-Mercier,2.77530864197531,53.1190926275992,2.68641975308642,58.4097859327217,3.11111111111111,35.5932203389831,83.3333333333333,0.592592592592593
UFC 223: Khabib vs. Iaquinta,2018-04-07,Renato Moicano,5.82100777137127,47.5429975429976,3.36926548007019,69.8519515477793,1.1281022812735,55.5555555555556,76.9230769230769,0.2256204562547
UFC 223: Khabib vs. Iaquinta,2018-04-07,Rose Namajunas,3.71828236824984,41.7305585980285,3.71828236824984,60.1464435146444,2.34222511385817,59.2592592592593,45.4545454545455,0.878334417696812
UFC 223: Khabib vs. Iaquinta,2018-04-07,Zabit Magomedsharipov,4.52830188679245,50.0,2.18696397941681,67.4329501915709,6.56089193825043,58.6206896551724,77.7777777777778,1.15780445969125
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Alexander Volkov,5.82039911308204,57.4712643678161,2.72727272727273,60.0,1.24722838137472,83.3333333333333,80.0,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Charles Byrd,2.77310924369748,78.5714285714286,0.0,100.0,3.78151260504202,100.0,,3.78151260504202
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Danny Henry,6.0702875399361,53.072625698324,4.60063897763578,45.4545454545455,0.958466453674122,33.3333333333333,100.0,2.87539936102236
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Danny Roberts,3.94618834080718,39.1982182628062,3.85650224215247,56.5656565656566,0.0,0.0,57.1428571428571,0.336322869955157
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Dmitry Sosnovskiy,2.95254833040422,70.0,2.53075571177504,35.1351351351351,3.1634446397188,66.6666666666667,100.0,3.1634446397188
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Fabricio Werdum,4.73564525298465,55.868544600939,2.97328027288232,56.1241610738255,1.02330869812393,25.531914893617,26.6666666666667,0.341102899374645
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Hakeem Dawodu,4.61538461538462,100.0,3.07692307692308,60.0,0.0,,,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Jan Blachowicz,3.79130434782609,49.942726231386,3.17391304347826,52.9639175257732,1.56521739130435,52.1739130434783,57.6923076923077,0.260869565217391
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Jimi Manuwa,3.33904109589041,53.2786885245902,3.73715753424658,49.6539792387543,0.57791095890411,21.4285714285714,71.4285714285714,0.38527397260274
UFC Fight Night: Werdum vs. Volkov,2018-03-17,John Phillips,0.0,0.0,2.77310924369748,21.4285714285714,0.0,,0.0,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Kajan Johnson,2.43243243243243,45.4545454545455,1.6953316953317,61.9205298013245,1.99017199017199,37.5,66.6666666666667,0.221130221130221
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Leon Edwards,2.16704288939052,47.5836431226766,1.90462753950339,56.3953488372093,1.52370203160271,32.4324324324324,67.3469387755102,0.634875846501129
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Magomed Ankalaev,3.9377085650723,61.4583333333333,1.20133481646274,64.0,0.0,,71.4285714285714,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Mark Godbeer,3.9701173959445,53.9130434782609,3.29775880469584,54.2222222222222,0.0,0.0,28.5714285714286,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Oliver Enkamp,2.38372093023256,36.283185840708,3.54651162790698,37.7551020408163,0.872093023255814,16.6666666666667,0.0,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Paul Craig,2.51072961373391,51.3157894736842,3.63733905579399,44.0594059405941,1.44849785407725,23.0769230769231,66.6666666666667,1.931330472103
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Peter Sobotta,2.16726326065734,39.7849462365591,2.88968434754312,59.7826086956522,1.75724048161406,35.2941176470588,77.7777777777778,0.585746827204686
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Stevie Ray,3.26012873911397,45.8466453674121,2.27186671715259,55.8498896247241,0.851950018932223,55.5555555555556,55.5555555555556,0.851950018932223
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Terrion Ware,5.17777777777778,32.956152758133,6.71111111111111,46.5486725663717,0.666666666666667,22.2222222222222,47.6190476190476,0.0
UFC Fight Night: Werdum vs. Volkov,2018-03-17,Tom Duquesnoy,3.83458646616541,45.3333333333333,5.30075187969925,62.992125984252,0.422932330827068,25.0,46.6666666666667,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Adam Milstead,3.9,46.8,4.1,48.1012658227848,0.0,,64.2857142857143,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Alexander Hernandez,11.4285714285714,61.5384615384615,5.71428571428571,63.6363636363636,0.0,,,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Andre Soukhamthath,2.62230919765166,40.3614457831325,3.6399217221135,58.7583148558758,1.17416829745597,50.0,80.0,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Andrei Arlovski,3.2086101067855,42.0079260237781,2.59816698898512,57.3675496688742,0.529723366686286,36.8421052631579,82.7586206896552,0.378373833347347
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Ashley Yoder,2.71111111111111,33.3333333333333,3.73333333333333,52.0,1.33333333333333,50.0,62.5,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Beneil Dariush,4.04321865226045,47.0238095238095,2.90872903042366,61.2059158134244,1.15154961615013,25.7142857142857,78.2608695652174,0.639749786750071
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Brian Ortega,3.65191884624786,32.2538860103627,5.26521632852603,56.7990373044525,0.219995111219751,14.2857142857143,58.3333333333333,1.75996088975801
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Bryan Caraway,2.47255097675745,34.1204250295159,3.64465991729645,55.299055613851,2.4383288179096,22.6190476190476,76.1904761904762,0.769998574076715
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,CB Dollaway,2.79009687836383,48.0533926585095,2.43487621097955,56.3657407407407,3.58449946178687,54.4117647058823,78.9473684210526,0.968783638320775
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Cat Zingano,2.6605504587156,62.5,1.79816513761468,42.6900584795322,1.92660550458716,70.0,42.8571428571429,1.10091743119266
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Cody Stamann,5.66666666666667,51.6194331983806,3.37777777777778,63.6363636363636,4.0,66.6666666666667,92.0,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Cristiane Justino,6.81125042358523,58.1597222222222,1.97221280921721,72.6760563380282,0.914944086750254,75.0,77.7777777777778,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Frankie Edgar,3.57916189020507,40.0970319634703,2.18316138071583,70.387007601935,2.56018341612533,35.2631578947368,65.625,0.382116927779901
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Hector Lombard,3.37673611111111,48.0840543881335,3.53298611111111,55.1762114537445,1.953125,48.3870967741936,84.6153846153846,0.260416666666667
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,John Dodson,3.4313262123074,41.268758526603,3.34625200869647,64.068209500609,0.765667832498346,31.0344827586207,81.9672131147541,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Jordan Johnson,3.11111111111111,44.8717948717949,2.95555555555556,52.3297491039427,2.66666666666667,36.3636363636364,100.0,0.666666666666667
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Ketlen Vieira,2.61670761670762,36.9791666666667,3.68550368550369,56.2363238512035,2.21130221130221,57.1428571428571,92.3076923076923,0.829238329238329
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Mackenzie Dern,4.66666666666667,48.951048951049,3.46666666666667,63.3802816901409,1.0,16.6666666666667,,1.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Mike Pyle,2.55106571936057,43.7214611872146,2.94404973357016,60.7460035523979,1.59857904085258,37.2093023255814,73.0769230769231,1.398756660746
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Pedro Munhoz,4.19425087108014,39.9750933997509,5.43554006968641,58.974358974359,1.3719512195122,25.0,60.0,1.3719512195122
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,"Sean O'Malley",6.8,56.198347107438,3.76666666666667,67.5287356321839,1.5,50.0,55.5555555555556,1.5
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Stefan Struve,3.24792013311148,46.2121212121212,4.03327787021631,48.2935153583618,0.599001663893511,50.0,59.0909090909091,1.99667221297837
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Yana Santos,1.46341463414634,45.4545454545455,9.65853658536585,23.2558139534884,4.39024390243902,25.0,0.0,0.0
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Zak Ottow,3.42461233916199,39.9538106235566,2.71197624546354,58.9820359281437,0.593863411415374,33.3333333333333,66.6666666666667,0.296931705707687
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Alan Jouban,5.41379310344828,53.1003382187148,3.48275862068966,60.7003891050584,0.517241379310345,50.0,62.5,0.0
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Albert Morales,3.74831460674157,34.5341614906832,3.96404494382022,56.8281938325991,0.606741573033708,37.5,64.2857142857143,0.0
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Alex Perez,2.42009132420091,43.4426229508197,2.23744292237443,64.2335766423358,4.79452054794521,53.8461538461539,100.0,2.05479452054794
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Angela Hill,5.42123226154123,50.4513540621866,5.06556493623136,62.8164556962025,0.323333932099874,50.0,72.972972972973,0.0
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Ben Saunders,3.34526431718062,50.061804697157,3.79129955947137,51.7350157728707,0.247797356828194,40.0,72.093023255814,1.11508810572687
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Brian Kelleher,5.64885496183206,48.5564304461942,5.37404580152672,54.0469973890339,1.37404580152672,37.5,84.6153846153846,0.916030534351145
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Eric Shelton,3.16666666666667,46.9135802469136,1.63333333333333,66.3230240549828,2.5,43.4782608695652,45.4545454545455,0.25
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Ilir Latifi,2.37393328161365,42.032967032967,2.65321955003879,52.8925619834711,2.32738557020946,37.037037037037,100.0,0.698215671062839
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Jeremy Stephens,3.08033134270853,40.4400606980273,2.71335002889617,60.1443123938879,1.17029474089771,36.4864864864865,64.6464646464647,0.433442496628781
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Jessica Andrade,6.42109851787271,51.5756302521008,4.9433304272014,51.7549457562221,3.23670444638187,58.9285714285714,75.0,0.490409764603313
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Josh Emmett,3.89409559512652,37.2812920592194,3.64104967197751,63.5724331926864,1.89784442361762,52.9411764705882,50.0,0.21087160262418
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Manny Bermudez,1.58940397350993,42.8571428571429,2.51655629139073,64.8148148148148,1.98675496688742,20.0,0.0,5.96026490066225
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Marcin Prachnio,3.42205323193916,62.5,2.28136882129278,47.3684210526316,0.0,,0.0,0.0
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Marion Reneau,3.78616139401117,42.0993227990971,2.4868888512942,69.4132334581773,0.304517002199289,100.0,57.6923076923077,1.3703265098968
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Maryna Moroz,3.15032679738562,24.8710010319917,3.79084967320261,55.4531490015361,0.196078431372549,20.0,47.3684210526316,0.588235294117647
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Max Griffin,3.63425925925926,42.896174863388,3.65740740740741,53.3923303834808,0.0,0.0,61.1111111111111,0.347222222222222
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Mike Perry,4.11598302687412,43.2392273402675,4.76661951909477,59.052247873633,0.424328147100424,40.0,64.7058823529412,0.0
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Ovince Saint Preux,2.61499615764628,42.5053533190578,2.9509276539686,44.963144963145,0.889230431441432,37.5,64.5161290322581,0.395213525085081
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Rani Yahya,1.6830031282586,38.8728323699422,1.30761209593326,50.9389671361502,3.19082377476538,37.3626373626374,25.0,1.78310740354536
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Renan Barao,3.91402525717153,35.9281437125748,3.96922304925985,58.7591240875912,1.43012461319729,42.2222222222222,94.7368421052632,0.225809149452204
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Russell Doane,1.75266524520256,40.8955223880597,1.67590618336887,53.5460992907801,2.11087420042644,45.8333333333333,52.7777777777778,0.767590618336887
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Sam Alvey,3.05343511450382,46.189376443418,3.19083969465649,54.5157780195865,0.114503816793893,25.0,84.0909090909091,0.114503816793893
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Sara McMann,2.19679633867277,40.1826484018265,2.37154150197628,42.7710843373494,3.18285833159975,50.0,0.0,0.561680882047015
UFC Fight Night: Emmett vs. Stephens,2018-02-24,Tecia Torres,4.74372463550278,49.3896713615023,2.97610100706448,66.0842754367934,0.946941229520517,22.5806451612903,42.8571428571429,0.135277318502931
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Alex Morono,4.26573426573427,41.7808219178082,2.77972027972028,64.2696629213483,0.0,0.0,50.0,0.524475524475525
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Brandon Davis,5.06666666666667,38.2871536523929,3.53333333333333,74.6411483253589,0.5,50.0,84.0,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Brian Camozzi,3.14516129032258,26.4227642276423,6.38709677419355,54.7945205479452,0.0,0.0,0.0,0.725806451612903
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Curtis Millender,5.06283662477558,44.3396226415094,3.55475763016158,68.8679245283019,0.0,,0.0,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Derrick Lewis,3.10781318201659,51.970802919708,1.728502837189,48.1675392670157,0.654735923177652,29.4117647058824,57.4074074074074,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Diego Ferreira,3.86276021588281,38.568129330254,3.0763299922899,53.9792387543253,0.346954510408635,11.1111111111111,62.5,1.04086353122591
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Donald Cerrone,4.90406915454354,49.7008547008547,4.87455197132617,52.2708505367465,1.20177103099304,33.9285714285714,88.6792452830189,0.632511068943706
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Francisco Trinaldo,3.28272118076173,45.6152758132956,2.45822376791925,59.6491228070175,1.22147764865553,47.0588235294118,63.4920634920635,0.534396471286793
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Geoff Neal,5.0,45.1612903225806,2.5,75.8620689655172,0.0,,,5.35714285714286
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,James Vick,4.11471321695761,38.3848454636092,3.02458140363377,62.8120893561104,0.320627003918774,33.3333333333333,56.7567567567568,0.801567509796936
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Jared Gordon,6.67509481668774,50.5747126436782,2.92035398230088,68.4426229508197,3.4134007585335,42.8571428571429,100.0,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Joby Sanchez,3.24455205811138,29.3859649122807,2.88135593220339,66.4788732394366,0.726392251815981,66.6666666666667,31.5789473684211,0.36319612590799
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Joshua Burkman,2.69078295341923,43.6144578313253,3.13181367690783,51.9391634980989,2.52725470763132,36.9565217391304,72.5490196078431,0.297324083250743
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Lucie Pudilova,5.04444444444444,44.7731755424063,4.06666666666667,57.1428571428571,0.0,0.0,76.9230769230769,0.666666666666667
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Marcin Tybura,3.75071469411092,51.7350157728707,3.14465408805031,50.8928571428571,1.02915951972556,54.5454545454545,79.1666666666667,0.171526586620926
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Oskar Piechota,4.31952662721894,63.4782608695652,1.4792899408284,67.948717948718,0.887573964497042,33.3333333333333,,2.66272189349112
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Robert Sanchez,0.69364161849711,44.4444444444444,2.25433526011561,51.8518518518519,10.4046242774566,100.0,,2.60115606936416
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Sage Northcutt,3.65963855421687,51.3742071881607,2.10843373493976,58.8235294117647,1.80722891566265,32.0,35.0,0.451807228915663
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Sarah Moras,1.65099268547544,36.405529953917,2.92580982236155,46.360153256705,0.940438871473354,18.75,14.2857142857143,1.25391849529781
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Steven Peterson,4.86666666666667,25.5244755244755,7.6,60.0,1.0,10.0,100.0,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Thiago Alves,3.59863444675012,41.3856812933025,3.14077247473057,63.7627432808156,0.783184952138697,68.421052631579,63.3928571428571,0.361469977910168
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Thibault Gouti,3.00589390962672,42.8571428571429,4.47937131630648,49.1638795986622,1.76817288801572,80.0,82.6086956521739,0.442043222003929
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Tim Williams,4.21052631578947,44.4444444444444,8.94736842105263,22.7272727272727,0.0,,,0.0
UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Yancy Medeiros,4.58837772397094,35.7884796978281,5.89588377723971,48.136315228967,0.181598062953995,33.3333333333333,71.4285714285714,0.726392251815981
UFC 221: Romero vs. Rockhold,2018-02-10,Alexander Volkanovski,5.9086078639745,61.9153674832962,1.61530286928799,71.3207547169811,4.46333687566419,51.8518518518519,81.8181818181818,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Ben Nguyen,3.81838481577968,41.4043583535109,3.30480089318943,54.8780487804878,0.334946036471902,33.3333333333333,66.6666666666667,1.33978414588761
UFC 221: Romero vs. Rockhold,2018-02-10,Curtis Blaydes,4.49162011173184,49.0842490842491,2.63128491620112,56.8681318681319,7.29050279329609,54.7169811320755,25.0,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Cyril Asker,3.35294117647059,39.041095890411,5.82352941176471,35.7142857142857,4.41176470588235,62.5,100.0,0.882352941176471
UFC 221: Romero vs. Rockhold,2018-02-10,Daichi Abe,4.2,35.5932203389831,3.53333333333333,59.6958174904943,0.5,50.0,0.0,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Damien Brown,3.66296670030272,38.5964912280702,4.85872855701312,50.0777604976672,0.681130171543895,27.2727272727273,53.8461538461539,0.681130171543895
UFC 221: Romero vs. Rockhold,2018-02-10,Dong Hyun Ma,3.77206565500155,45.7207207207207,4.53391142768659,53.4351145038168,1.67234437906473,60.0,33.3333333333333,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Israel Adesanya,6.03481624758221,69.3333333333333,2.5531914893617,52.1739130434783,0.0,,80.0,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Jake Matthews,3.01416048550236,47.7564102564103,2.2049898853675,56.6600397614314,2.42751180040459,40.0,64.2857142857143,0.758597437626433
UFC 221: Romero vs. Rockhold,2018-02-10,Jeremy Kennedy,2.22020018198362,46.2121212121212,2.58416742493176,47.4074074074074,5.73248407643312,52.5,66.6666666666667,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Jose Quinonez,3.2605221097496,44.8351648351648,2.31752797016516,68.1318681318681,2.87693127330847,50.0,57.1428571428571,0.958977091102824
UFC 221: Romero vs. Rockhold,2018-02-10,Jussier Formiga,1.35208959300738,37.5,2.18792679595739,65.4592496765847,1.84375853591915,37.5,85.1851851851852,0.737503414367659
UFC 221: Romero vs. Rockhold,2018-02-10,Li Jingliang,4.57570093457944,42.8571428571429,3.36448598130841,58.2172701949861,1.34579439252336,32.0,56.0,0.0
UFC 221: Romero vs. Rockhold,2018-02-10,Luke Jumeau,3.37777777777778,49.3506493506493,3.51111111111111,54.7277936962751,0.333333333333333,100.0,91.6666666666667,0.0
